ACC,5633
PENIND,5278977
PENINLAND,577537
PENTAGOLD-SM,722433
PERFECT-SM,2880001
PERSISTENT,4701441
PETRONENGG-BE,1681153
PETRONET,2905857
PFC,3660545
PFC-N1,5112833
PFC-N2,5113345
PFC-N3,5113857
PFC-N4,5114369
PFC-N5,5125633
PFC-N6,5126145
PFC-N7,5126657
PFC-N8,5127169
PFIZER,676609
PFOCUS,3454977
PFS,5786113
PGEL,6491649
PGHH,648961
PGHL,240641
PGIL,3650561
PHILIPCARB,678145
PHOENIXLTD,3725313
PIDILITIND,681985
PIGL-SM,700929
PIIND,6191105
PILANIINVS,2929921
PILITA,7893761
PIONDIST,4861953
PIONEEREMB-BE,3447297
PIRPHYTO-BE,4274945
PITTIENG,3618305
PKTEA-BE,2641409
PLASTIBLEN,3563521
PNB,2730497
PNBGILTS,2236417
PNBHOUSING,4840449
PNC,2391553
PNCINFRA,2402561
PODDARHOUS-BE,5235201
PODDARMENT,4873217
POKARNA,4518657
POLYCAB,2455041
POLYMED,6583809
POLYPLEX,687873
PONNIERODE,2729217
POWERFUL-SM,1149441
POWERGRID,3834113
POWERMECH,2681089
PPAP,3893505
PRABHAT,2726401
PRADIP-BE,4700417
PRAENG,3568897
PRAJIND,692481
PRAKASH,693249
PRAKASHCON,6505985
PRAKASHSTL,5017345
PRAXIS,308225
PRECAM,3226369
PRECOT,694017
PRECWIRE,695553
PREMEXPLN,4453633
PREMIER-BE,1599489
PREMIERPOL,1000449
PRESSMN,2987777
PRESTIGE,5197313
PRICOLLTD,5025537
PRIMESECU,3037185
PRITI-SM,924673
PROLIFE-SM,4954113
PROSEED,7422465
PROVOGE-BE,8006657
PROZONINTU-BE,7388929
PRSMJOHNSN,701185
PSB,5376257
PSL,705281
PSPPROJECT,5344513
PSUBNKBEES,3848193
PTC,2906881
PTL,3609857
PULZ-SM,129793
PUNJABCHEM,1112065
PUNJLLOYD-BE,3365121
PURVA,3820033
PUSHPREALM-SM,5438721
PVR,3365633
QGOLDHALF,3924481
QUESS,4532225
QUICKHEAL,3357697
QUINTEGRA-BE,2400257
RADAAN,2798593
RADICO,2813441
RADIOCITY,5088513
RAIN,3926273
RAINBOWPAP-BZ,2597121
RAJESHEXPO,1894657
RAJMET-SM,1375745
RAJRAYON-BZ,1879297
RAJSREESUG,719105
RAJTV-BZ,2277377
RAJVIR-BE,3070977
RALLIS,720897
RAMANEWS,3472641
RAMASTEEL,2636801
RAMCOCEM,523009
RAMCOIND,1174273
RAMCOSYS,2009857
RAMGOPOLY-BE,2573569
RAMKY,5154305
RANASUG,726273
RANEENGINE,4288257
RANEHOLDIN,728065
RATNAMANI,3443457
RAYMOND,731905
RBL,4286721
RBLBANK,4708097
RCF,733697
RCOM,3375873
RECLTD,3930881
RECLTD-N1,7451905
RECLTD-N2,7452417
RECLTD-N3,7580673
RECLTD-N4,7581185
RECLTD-N5,7931393
RECLTD-N6,7931905
RECLTD-N7,7932417
RECLTD-N8,7932929
RECLTD-N9,7933441
RECLTD-NA,7933953
RECLTD-NB,750337
RECLTD-NC,750849
RECLTD-ND,751361
RECLTD-NE,752897
RECLTD-NF,754433
RECLTD-NG,755969
RECLTD-NH,5101057
RECLTD-NI,5100545
REDINGTON,3649281
REFEX-BE,4548609
REGENCERAM-BE,2317057
RELAXO,6201601
RELCAPITAL,737793
RELCNX100,7571713
RELCONS,623361
RELDIVOPP,674817
RELIABLE-SM,13057
RELIANCE,738561
RELIGARE,3857409
RELINFRA,141569
RELNV20,2520833
REMSONSIND,1015041
RENUKA,3078657
REPCOHOME,7577089
REPL-SM,1020161
REPRO,3360257
RESPONIND,5202689
RETFMID150,2177537
REVATHI,3062017
RGL,3873025
RHFL,5563649
RHFL-N1,4949249
RHFL-N2,4949761
RHFL-N3,4950273
RHFL-N4,4950785
RHFL-N5,4951297
RHFL-N6,4951809
RHFL-N7,4952321
RHFL-N8,4952833
RICOAUTO,744705
RIIL,745473
RITES,962817
RKDL-BE,5364225
RKEC-SM,5602817
RKFORGE,2921217
RMCL,3863809
RMDRIP-SM,5584897
RML,3065601
RNAM,91393
ROHITFERRO-BE,3427841
ROHLTD,3374593
ROLLT-BE,4891649
ROLTA-BE,1531393
ROSSELLIND,7401729
RPGLIFE,4281601
RPOWER,3906305
RPPINFRA,5314561
RPPL-SM,1214465
RRSLGETF,4531201
RSSOFTWARE,1645825
RSWM,715265
RSYSTEMS,3433985
RTNINFRA,6988033
RTNPOWER,4485121
RUBYMILLS,752385
RUCHINFRA-BE,2156289
RUCHIRA,3538177
RUCHISOYA-BE,1824001
RUPA,6585345
RUSHIL,6296321
RVNL,2445313
SABEVENTS,4735233
SABTN-BE,3855361
SADBHAV,3388417
SADBHIN,2718209
SAGARDEEP-BE,2093057
SAGCEM,3601409
SAIL,758529
SAKAR,2441985
SAKETH-SM,1103105
SAKHTISUG-BE,1922305
SAKSOFT,3019265
SAKUMA,3392257
SALASAR,5468673
SALONA,4441857
SALSTEEL,2978305
SALZERELEC,2918145
SAMBHAAV,1056513
SANCO,4876545
SANDESH,764929
SANDHAR,613633
SANGAMIND,1071105
SANGHIIND,767233
SANGHVIFOR-BE,6099969
SANGHVIMOV,3598849
SANGINITA-SM,5074945
SANOFI,369153
SANWARIA,3410433
SARDAEN,4546049
SAREGAMA,1252353
SARLAPOLY,3595009
SARVESHWAR-SM,460289
SASKEN,3067649
SASTASUNDR,5136129
SATHAISPAT-BE,3558145
SATIN,2675969
SBIETFQLTY,1847809
SBILIFE,5582849
SBIN,779521
SBIN-N2,5253121
SBIN-N5,5722625
SBIN-N6,5723137
SCAPDVR-BE,6913
SCHAEFFLER,258817
SCHAND,5298689
SCHNEIDER,7995905
SCI,780289
SDBL-BZ,2577153
SEAMECLTD,669697
SECURCRED-SM,105473
SELAN,3481089
SELMCL,3810305
SENSEX,265
SEPOWER,6989569
SEQUENT,3659777
SERVOTECH-SM,5529345
SESHAPAPER,784897
SETCO,4483585
SETF10GILT,4453121
SETFGOLD,4421633
SETFNIF50,2605057
SETFNIFBK,1884417
SETFNN50,1882369
SFL,4911105
SGBAUG24-GB,4717825
SGBDEC2512-GB,203521
SGBDEC2513-GB,220673
SGBDEC25-GB,159489
SGBDEC25XI-GB,186625
SGBDEC26-GB,1959425
SGBFEB24-GB,4706561
SGBFEB27-GB,2244097
SGBJAN26-GB,241921
SGBJAN27-GB,2126849
SGBJUL25-GB,5498113
SGBJUN27-GB,2626817
SGBMAR24-GB,4706817
SGBMAR25-GB,5239553
SGBMAY25-GB,5370881
SGBMAY26-GB,740097
SGBNOV23-GB,4415489
SGBNOV24-GB,4915969
SGBNOV258-GB,127233
SGBNOV25-GB,117249
SGBNOV25IX-GB,138241
SGBNOV25VI-GB,101889
SGBNOV26-GB,1626881
SGBOCT25-GB,64001
SGBOCT25IV-GB,77825
SGBOCT25V-GB,90881
SGBOCT26-GB,1525761
SGBSEP24-GB,4811521
SGL,3421953
SHAHALLOYS,3035137
SHAIVAL-SM,2734849
SHAKTIPUMP,6546945
SHALBY,182785
SHALPAINTS,3927553
SHANKARA,5202177
SHANTIGEAR,787969
SHANTI-SM,5487105
SHARDACROP,1277953
SHARDAMOTR,2695681
SHARIABEES,4363265
SHEMAROO,1297409
SHILPAMED,4544513
SHIRPUR-G,2510593
SHIVAMAUTO,3521537
SHIVAMILLS,383233
SHIVATEX,205825
SHK,2870273
SHOPERSTOP,3024129
SHRADHA-SM,165889
SHREECEM,794369
SHREEPUSHK,2710529
SHREERAMA,1952513
SHRENIK-SM,5453057
SHREYANIND,800257
SHREYAS,801025
SHRIPISTON-BE,4400641
SHRIRAMCIT,3005185
SHRIRAMEPC,3918849
SHUBHLAXMI-SM,1651457
SHYAMCENT,2608129
SHYAMTEL,3517441
SICAGEN,4320001
SICAL,1630209
SIEMENS,806401
SIGIND,1157633
SIIL-SM,1934081
SIKKO-SM,5252097
SIL-BE,2892289
SILGO-SM,1405953
SILINV,1050881
SILLYMONKS-SM,273153
SILVERTUC-SM,141057
SIMBHALS,3740673
SIMPLEXINF,809473
SINTERCOM-SM,359681
SINTEX,1492737
SIRCA-SM,818689
SIS,5504257
SITASHREE-BE,3941889
SITINET-BE,3584257
SIYSIL,3608577
SJVN,4834049
SKFINDIA,815617
SKIL-BE,3899393
SKIPPER,2413569
SKMEGGPROD,1211393
SKSTEXTILE-SM,287489
SMARTLINK,2531585
SMLISUZU,867073
SMPL-BE,4669953
SMSLIFE,5517057
SMSPHARMA,3668225
SMVD-SM,216833
SNOWMAN,1239809
SOBHA,3539457
SOFTTECH-SM,749057
SOLARA,940033
SOLARINDS,3412993
SOLEX-SM,315137
SOMANYCERA,993281
SOMATEX-BE,2330625
SOMICONVEY,4555265
SONAMCLOCK-SM,892417
SONATSOFTW,1688577
SONISOYA-SM,685313
SORILINFRA,3347457
SOTL,773377
SOUTHBANK,1522689
SOUTHWEST,2477569
SPAL,4672513
SPARC,3785729
SPCENET,4959233
SPECIALITY,6939393
SPECTRUM-SM,1295361
SPENCERS,2089729
SPENTEX-BE,3544577
SPIC,832513
SPICEMOBI-BE,4271873
SPLIL,3055361
SPMLINFRA,850177
SPTL,5494273
SPYL-BE,5401345
SREEL,8150273
SREIBNPNCD-N7,2327041
SREIBNPNCD-N8,2329089
SREIBNPNCD-N9,2330113
SREIBNPNCD-NC,4990465
SREIBNPNCD-ND,4990977
SREIBNPNCD-NE,4991489
SREIBNPNCD-NF,4992001
SREIBNPNCD-NG,4992513
SREIBNPNCD-NH,4993025
SREIBNPNCD-NI,4993537
SREIBNPNCD-NJ,4994049
SREIBNPNCD-NK,4994561
SREIBNPNCD-NL,4995073
SREIBNPNCD-NM,5003777
SREIBNPNCD-NN,5004289
SREIBNPNCD-NO,5509377
SREIBNPNCD-NP,5509889
SREIBNPNCD-NQ,5510401
SREIBNPNCD-NR,5510913
SREIBNPNCD-NS,5511425
SREIBNPNCD-NT,5511937
SREIBNPNCD-NU,5512449
SREIBNPNCD-NV,5512961
SREIBNPNCD-NW,5513473
SREINFRA,836353
SREINFRA-NW,4791041
SREINFRA-NX,4791553
SREINFRA-NY,4792065
SREINFRA-NZ,4792577
SREINFRA-Y1,4793089
SREINFRA-Y2,4793601
SREINFRA-Y5,5055745
SREINFRA-Y6,5056257
SREINFRA-Y7,5056769
SREINFRA-Y8,5057281
SREINFRA-Y9,5057793
SREINFRA-YA,5058305
SREINFRA-YB,5135361
SREINFRA-YG,514817
SREINFRA-YH,516353
SREINFRA-YI,517377
SREINFRA-YJ,517889
SREINFRA-YK,518401
SREINFRA-YL,518913
SREINFRA-YM,520449
SREINFRA-YN,520961
SREINFRA-YO,525057
SRF,837889
SRHHYPOLTD,3732993
SRIPIPES,3821313
SRIRAM-SM,5374209
SRPL-SM,318465
SRSLTD-BZ,1229313
SRTRANSFIN,1102337
SRTRANSFIN-Y3,7928833
SRTRANSFIN-Y6,7929601
SRTRANSFIN-Y8,1106689
SRTRANSFIN-Y9,1107457
SRTRANSFIN-YA,1108481
SRTRANSFIN-YB,1109505
SRTRANSFIN-YD,1111297
SRTRANSFIN-YG,1112321
SRTRANSFIN-YH,76289
SRTRANSFIN-YI,127489
SRTRANSFIN-YJ,135169
SRTRANSFIN-YK,178177
SRTRANSFIN-YL,256257
SRTRANSFIN-YM,452865
SRTRANSFIN-YN,485633
SRTRANSFIN-YO,1571841
SRTRANSFIN-YP,1574145
SRTRANSFIN-YQ,1576961
SRTRANSFIN-YR,1578497
SRTRANSFIN-YS,1579009
SRTRANSFIN-YT,1579521
SRTRANSFIN-YU,1580033
SRTRANSFIN-YV,2206977
SRTRANSFIN-YW,2208001
SRTRANSFIN-YX,2208513
SRTRANSFIN-YY,2210049
SRTRANSFIN-YZ,2212353
SRTRANSFIN-Z1,2213377
SRTRANSFIN-Z2,2217729
SSINFRA-SM,687617
SSWL,3028225
STAMPEDE-BE,4612609
STAN-DR,4851713
STAR,1887745
STARCEMENT,5399297
STARPAPER,842497
STCINDIA,2802689
STEELCITY-SM,5035009
STEELXIND,5462785
STEL,5499905
STERTOOLS,1100545
STINDIA-BE,2290689
STRTECH,2383105
SUBCAPCITY-BE,2474497
SUBEX,2867969
SUBROS,850945
SUDARSCHEM,851713
SUJANAUNI-BE,3917313
SUMEETINDS,5322241
SUMIT-SM,1186305
SUMMITSEC,5446401
SUNCLAYLTD,7426049
SUNDARAM,4846337
SUNDARMFIN,854785
SUNDARMHLD,558849
SUNDRMBRAK,1069825
SUNDRMFAST,856321
SUNFLAG,857089
SUNILHITEC-BE,3391745
SUNPHARMA,857857
SUNTECK,4516097
SUNTV,3431425
SUPERHOUSE,5277697
SUPERSPIN,859393
SUPPETRO,860161
SUPRAJIT,2992385
SUPREMEENG-SM,1181953
SUPREMEIND,860929
SUPREMEINF-BE,3841537
SURANASOL,5395713
SURANAT&P,2739201
SURANI-SM,2179329
SUREVIN-SM,5501953
SURYALAXMI,3034113
SURYAROSNI,864001
SUTLEJTEX,3533057
SUULD-SM,830721
SUVEN,2875649
SUZLON,3076609
SVLL-SM,835073
SWANENERGY,6936321
SWARAJENG,866305
SWELECTES,3048705
SYMPHONY,6192641
SYNCOM-BE,4635649
SYNDIBANK,1837825
SYNGENE,2622209
TAINWALCHM,869377
TAJGVK,2394625
TAKE,3818753
TALBROAUTO,3493889
TALWALKARS,4812033
TALWGYM,953089
TANLA,3577857
TANTIACONS-BE,3916033
TARACHAND-SM,541953
TARAJEWELS-BE,7440897
TARAPUR-BE,4820737
TARMAT,3781377
TASTYBITE,5143553
TATACHEM,871681
TATACOFFEE,185345
TATACOMM,952577
TATAELXSI,873217
TATAGLOBAL,878593
TATAINVEST,414977
TATAMETALI,876289
TATAMOTORS,884737
TATAMTRDVR,4343041
TATAPOWER,877057
TATASPONGE,419585
TATASTEEL,895745
TATASTEEL-E1,487937
TATASTLBSL,114433
TBZ,6921473
TCFSL-NA,1284353
TCFSL-NB,1287425
TCFSL-NC,1287937
TCFSL-ND,1290753
TCFSL-NE,1294337
TCFSL-NF,1294849
TCI,2708481
TCIDEVELOP,6003713
TCIEXP,4921089
TCIFINANCE,1221377
TCNSBRANDS,1068033
TCPLPACK,47105
TCS,2953217
TDPOWERSYS,6445569
TEAMLEASE,3255297
TECHIN,6448641
TECHM,3465729
TECHNOE,1649921
TECHNOFAB,4912641
TEJASNET,5409537
TERASOFT,4938753
TEXINFRA,2956545
TEXMOPIPES,4662785
TEXRAIL,5587969
TFCILTD,887297
TFL-BE,3666689
TGBHOTELS,3739393
THANGAMAYL,4638209
THEINVEST,5485313
THEJO-SM,7383553
THEMISMED,3708161
THERMAX,889601
THIRUSUGAR-BZ,2576385
THOMASCOOK,891137
THOMASCOTT-BE,7941377
THYROCARE,4360193
TI,4914177
TIDEWATER,3588865
TIIL,3641089
TIINDIA,79873
TIJARIA,6523393
TIL,891905
TIMESGTY-BE,2871553
TIMETECHNO,3764993
TIMKEN,3634689
TINPLATE,894209
TIPSINDLTD,2333953
TIRUMALCHM,894977
TIRUPATIFL-SM,17921
TIRUPATI-SM,5598209
TITAN,897537
TMRVL,4916481
TNPETRO,898305
TNPL,1018881
TNTELE-BE,2530305
TOKYOPLAST,982273
TORNTPHARM,900609
TORNTPOWER,3529217
TOTAL-SM,5490433
TOUCHWOOD-SM,201217
TPLPLASTEH,2360065
TRANSWIND-SM,5442561
TREEHOUSE-BE,6422017
TREJHARA,1924609
TRENT,502785
TRF,4604673
TRIDENT,2479361
TRIGYN,1389569
TRIL,3884545
TRITURBINE,6549505
TRIVENI,3348737
TTKHLTCARE,2910465
TTKPRESTIG,907777
TTL,3664385
TTML,2292225
TV18BRDCST,3637249
TVSELECT,2883841
TVSMOTOR,2170625
TVSSRICHAK,3646721
TVTODAY,2886401
TVVISION-BE,4738049
TWL,3945985
UBL,4278529
UCALFUEL,913921
UCL-SM,1078273
UCOBANK,2873089
UFLEX,269569
UFO,2313985
UGARSUGAR,5011969
UJAAS,6537217
UJJIVAN,4369665
ULTRACEMCO,2952193
UMANGDAIRY,2915073
UMESLTD,4900353
UNICHEMLAB,916225
UNIENTER,2891009
UNIINFO-SM,464129
UNIONBANK,2752769
UNIPLY,3684609
UNITECH,920065
UNITEDBNK,4679169
UNITEDPOLY-SM,4406529
UNITEDTEA,4607745
UNITY-BZ,1224961
UNIVASTU-SM,5472257
UNIVCABLES,923393
UPL,2889473
URAVI-SM,594433
URJA,5171969
USHAMART,2263041
UTINEXT50,5498369
UTINIFTETF,2690817
UTISENSETF,2691841
UTISXN50,2347009
UTTAMSTL,930305
UTTAMSUGAR,3424257
UVSL,4475905
UWCSL-SM,1521921
V2RETAIL,3780097
VADILALIND,6194177
VAIBHAVGBL,2909185
VAISHALI-SM,5521409
VAKRANGEE,3415553
VARDHACRLC,2872321
VARDMNPOLY-BE,1764609
VARROC,987393
VASA-SM,326145
VASCONEQ,4636161
VASWANI,6487041
VBL,4843777
VEDL,784129
VENKEYS,961793
VENUSREM,3547905
VERA-SM,682497
VERTOZ-SM,128001
VESUVIUS,941057
VETO,2214913
VGUARD,3932673
VHL,3044353
VICEROY-BE,3816193
VIDEOIND-BZ,1171457
VIDHIING,3465217
VIJIFIN,4528897
VIKASECO,6593537
VIKASMCORP,2542337
VIMALOIL-BE,7651329
VIMTALABS,3353857
VINATIORGA,4445185
VINDHYATEL,945665
VINNY-SM,1444609
VINYLINDIA,4306177
VIPCLOTHNG,3799809
VIPIND,947969
VIPULLTD,2156545
VISAKAIND,1080577
VISASTEEL,3403521
VISESHINFO-BE,1870337
VISHNU,1768449
VIVIDHA,7648513
VIVIMEDLAB,3063041
VLSFINANCE,951041
VMART,7496705
VOLTAMP,3475713
VOLTAS,951809
VRLLOG,2226177
VSCL-SM,5369089
VSSL,6929153
VSTIND,953345
VSTTILLERS,6218753
VTL,530689
WABAG,5168129
WABCOINDIA,4330241
WALCHANNAG,956417
WANBURY-BE,3601153
WEALTH-SM,4001793
WEBELSOLAR,3738113
WEIZFOREX,6244097
WEIZMANIND,959489
WELCORP,3026177
WELENT,2976257
WELINV,5068801
WELSPUNIND,2880769
WENDT,1084161
WHEELS,964097
WHIRLPOOL,4610817
WILLAMAGOR,965633
WINDMACHIN,6392065
WINSOME-BE,6411521
WIPL-BE,5245697
WIPRO,969473
WOCKPHARMA,1921537
WONDERLA,768513
WORTH-SM,5571329
WSI-BE,3796993
WSTCSTPAPR,972545
XCHANGING,2996481
XELPMOC,2170113
XLENERGY-BE,3561985
XPROINDIA,2920193
YESBANK,3050241
ZEEL,975873
ZEELEARN,5338113
ZEEL-P2,4283905
ZEEMEDIA,3584769
ZENITHBIR-BE,3728897
ZENITHEXPO-BE,2253313
ZENSARTECH,275457
ZENTEC,1922049
ZICOM-BE,3428865
ZODIACLOTH-BE,2015489
ZODIAC-SM,154113
ZODJRDMKJ,978945
ZOTA-SM,5304321
ZUARI,7436801
ZUARIGLOB,979713
ZYDUSWELL,4514561